,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
304,-122.18,37.77,27,-0.7901402316,236,396,157,2.0786,4,5.7898089172,0.2596259626,0.9230769231,97500
305,-122.18,37.77,42,-0.6659738573,257,877,268,2.8125,4,4.4029850746,0.2177966102,3.7639484979,97300
306,-122.18,37.76,43,-0.2820202717,408,1111,367,1.8913,4,5.4986376022,0.2021803766,2.2131474104,91200
307,-122.19,37.76,49,-0.5798362987,282,790,269,1.7056,4,5.0855018587,0.2061403509,3.4801762115,91400
308,-122.18,37.77,52,0.0506173214,547,1479,554,2.2768,4,4.9530685921,0.1993440233,10.4154929577,96200
309,-122.18,37.77,51,-0.241242385,471,1173,438,3.2552,4,4.8105022831,0.223540579,2.7406542056,120100
310,-122.18,37.77,52,-0.4057284676,362,1029,366,2.0556,4,4.7759562842,0.2070938215,2.0957230143,100000
311,-122.19,37.76,52,-0.2792712007,391,1030,350,2.4659,4,5.7828571429,0.1931818182,5.175879397,94700
312,-122.2,37.76,47,-0.6952972815,259,826,279,1.75,4,4,0.232078853,5.9,85700
313,-122.19,37.77,41,-0.2737730587,510,1412,454,2.0469,4,4.4845814978,0.2504911591,7.4315789474,89300
314,-122.19,37.77,45,-0.3580779032,393,1132,349,2.7159,4,5.3065902579,0.2122030238,2.3008130081,101400
315,-122.19,37.76,41,-0.7846420895,207,522,159,1.2083,4,5.7924528302,0.2247557003,0.7393767705,72500
316,-122.19,37.76,45,-0.7507368803,238,630,237,1.925,4,4.1983122363,0.2391959799,1.3725490196,74100
317,-122.2,37.75,36,-0.928968318,132,531,133,1.5809,4,4.5563909774,0.2178217822,0.6555555556,70000
318,-122.2,37.76,37,0.0212938973,736,1925,667,1.4097,4,4.0179910045,0.2746268657,6.2703583062,84600
319,-122.19,37.76,38,-0.5225639858,370,1144,351,0.7683,4,4.2535612536,0.2478231748,2.234375,81800
321,-122.19,37.75,28,-0.8144236922,189,435,162,0.8012,4,5.2839506173,0.2207943925,1.0794044665,81800
322,-122.19,37.76,26,-0.6141996864,297,984,303,1.9479,4,4.2673267327,0.2296983759,0.5714285714,85800
323,-122.19,37.74,36,-0.8185472988,212,567,159,1.1765,4,5.3270440252,0.2502951594,14.175,87100
324,-122.18,37.74,42,-0.9587499207,154,380,123,2.3456,4,4.3983739837,0.2846580407,0.2606310014,83500
325,-122.19,37.73,44,-0.7182062066,253,825,244,2.1538,4,4.368852459,0.2373358349,1.7973856209,79700
326,-122.19,37.74,43,-0.8826922892,147,417,155,2.5139,4,4.5612903226,0.2079207921,1.0916230366,83400
327,-122.19,37.73,45,-0.5065277382,291,801,287,1.2625,4,5.3240418118,0.1904450262,2.575562701,84700
328,-122.18,37.73,42,-0.7901402316,215,646,198,2.9063,4,4.5909090909,0.2365236524,0.8947368421,80000
329,-122.18,37.73,43,-0.5692981931,293,855,285,2.5192,4,4.8807017544,0.2106398275,2.6552795031,76400
330,-122.18,37.73,44,-0.9555426712,119,435,136,2.1111,4,4.0294117647,0.2171532847,1.4597315436,79700
331,-122.18,37.73,42,0.6599947305,874,2736,780,2.455,4,5.2230769231,0.2145311733,7.1811023622,82400
332,-122.17,37.74,41,-0.4675825655,445,1481,414,2.4028,4,3.8961352657,0.275883447,4.2927536232,97700
334,-122.17,37.74,43,-0.8318344754,193,494,179,2.4776,4,4.5698324022,0.2359413203,1.8927203065,101600
337,-122.17,37.74,46,-0.7365333467,226,749,225,3.0298,4,4.56,0.2202729045,1.1594427245,107600
338,-122.17,37.74,46,-0.854285222,183,693,178,2.25,4,4.3202247191,0.2379713914,3.5721649485,84200
340,-122.18,37.75,45,-1.0554255848,76,282,80,4.0469,4,4.125,0.2303030303,0.1871267419,80700
343,-122.18,37.75,45,-0.7530277728,261,901,260,2.1731,4,3.8076923077,0.2636363636,0.7603375527,82000
344,-122.19,37.75,36,-0.6907154964,263,482,150,1.9167,4,7.5066666667,0.2335701599,1.8052434457,82800
345,-122.18,37.75,43,-0.7319515617,233,652,213,2.069,4,4.8638497653,0.2249034749,1.6590330789,84600
346,-122.18,37.75,36,-0.7269115982,214,651,166,1.712,4,6.3072289157,0.2043935053,1.35625,82100
347,-122.17,37.76,33,-0.620156007,307,999,286,2.5625,4,4.4755244755,0.23984375,1.8672897196,89300
348,-122.17,37.75,43,-0.4794952065,320,907,306,1.9821,4,5.1862745098,0.2016383113,5.2427745665,98300
349,-122.17,37.75,41,-0.6306941125,271,828,230,2.5043,4,5.4652173913,0.215592681,2.501510574,92300
350,-122.17,37.75,44,-0.6485630742,248,763,254,2.3281,4,4.7952755906,0.2036124795,1.9122807018,88800
351,-122.17,37.75,48,-0.404353932,390,935,349,1.4375,4,5.0171919771,0.2227298686,2.1106094808,90000
352,-122.16,37.76,45,-0.1532721124,514,1437,484,2.5122,4,4.75,0.2235754676,16.3295454545,95500
353,-122.16,37.75,38,-0.0808799089,624,1516,482,1.5625,4,5.0975103734,0.253968254,7.3951219512,91700
354,-122.17,37.75,47,-0.7493623448,211,597,185,3.1587,4,5.3945945946,0.2114228457,1.2594936709,100400
355,-122.17,37.76,40,-0.4345937132,343,949,342,1.8426,4,4.9269005848,0.2035608309,2.3904282116,94800
356,-122.16,37.76,46,-0.3695323658,307,881,302,4.6696,4,6.0496688742,0.1680350301,1.7173489279,164300
357,-122.16,37.76,36,0.0675699261,574,1438,519,2.4598,4,5.3583815029,0.2064005753,2.0083798883,155500
359,-122.14,37.77,27,-0.1853446076,365,1297,355,4.8304,4,6.2788732394,0.1637505608,2.5531496063,279100
360,-122.14,37.76,34,-0.5134004158,231,545,211,5.5701,4,7.1706161137,0.1526768011,0.8747993579,252800
362,-122.12,37.75,33,-0.3777795789,261,808,219,6.86,4,8.2602739726,0.144278607,1.619238477,250000
364,-122.14,37.75,36,-0.8904813237,105,299,109,4.0313,4,6.3302752294,0.152173913,1.3590909091,195500
365,-122.14,37.75,33,-0.5954143678,200,579,202,6.8323,4,6.603960396,0.1499250375,1.9828767123,255900
366,-122.13,37.75,30,-1.0169385906,54,137,50,4.975,4,8.28,0.1304347826,0.5732217573,311100
367,-122.13,37.75,36,-0.8547434005,93,229,93,5.3602,4,8.2580645161,0.12109375,0.3723577236,330000
368,-122.13,37.74,41,0.8093609224,666,1476,648,5,4,6.7901234568,0.1513636364,1.6584269663,248900
369,-122.16,37.75,46,-0.769522199,161,429,154,2.925,4,6.1948051948,0.1687631027,0.2942386831,142900
370,-122.15,37.75,40,-0.544556554,256,849,255,3.8913,4,5.6666666667,0.1771626298,3.5672268908,126300
371,-122.15,37.75,44,-0.318674552,399,946,331,3.225,4,5.8549848943,0.2058823529,3.206779661,135800
372,-122.15,37.74,41,-0.8144236922,178,571,191,3.1458,4,4.4816753927,0.2079439252,2.2480314961,130600
373,-122.16,37.75,24,-0.3864849704,454,1137,386,2.537,4,4.6373056995,0.2536312849,2.3251533742,107900
375,-122.15,37.74,43,-0.5729636212,275,853,272,3.5083,4,5.0845588235,0.1988430947,3.0141342756,122000
376,-122.15,37.74,49,-0.5995379743,277,764,282,3.3125,4,4.6985815603,0.2090566038,1.6902654867,118000
377,-122.16,37.75,40,-0.6444394676,294,928,261,1.8235,4,4.7011494253,0.239608802,3.2,95200
379,-122.17,37.74,34,-0.6462721816,281,824,280,2.2917,4,4.3678571429,0.2297628782,4.9341317365,92500
380,-122.17,37.75,37,-0.5747963352,287,835,259,2.4962,4,5.3243243243,0.2081218274,2.1916010499,91800
381,-122.16,37.74,43,-0.5037786672,300,826,295,4.0417,4,5.2,0.1955671447,0.5311897106,109400
382,-122.16,37.74,46,-0.7351588112,181,567,211,3.4844,4,4.8767772512,0.175898931,1,129500
384,-122.16,37.74,47,-0.8290854043,223,533,166,2.625,4,4.9638554217,0.270631068,1.278177458,98200
385,-122.16,37.74,44,-0.704002673,239,609,215,2.0227,4,5.1023255814,0.2178669098,1.1194852941,103100
389,-122.3,37.9,38,-0.1697665385,522,1027,509,3.5125,4,4.4459724951,0.2306672559,2.4394299287,224200
390,-122.29,37.89,52,-0.4868260626,349,693,326,3.1375,4,4.8190184049,0.2221514959,2.625,229100
392,-122.3,37.9,15,1.12229684,1212,2420,1146,4.5824,4,4.4354275742,0.238441865,4.5574387947,256100
393,-122.3,37.89,36,-0.7131662431,293,518,276,3.0208,4,3.902173913,0.2720519963,1.6549520767,206300
394,-122.3,37.89,52,-0.6348177191,283,620,275,4.0875,4,4.5381818182,0.2267628205,0.8707865169,221300
395,-122.33,37.89,42,-0.5917489398,291,551,266,4.5268,4,5.045112782,0.2168405365,0.4829097283,207400
396,-122.34,37.88,37,0.1958599069,930,2556,924,1.7375,4,3.3127705628,0.3038222803,21.1239669421,350000
397,-122.29,37.89,52,0.2462595422,698,1498,696,3.1795,4,4.5560344828,0.220119836,2.4278768233,218200
398,-122.29,37.88,50,-0.6517703237,261,523,227,3.8672,4,5.3348017621,0.21552436,2.5891089109,216700
399,-122.29,37.89,52,-0.7580677364,175,374,153,5.1675,4,6.3986928105,0.1787538304,0.2975338107,270600
400,-122.29,37.89,52,-0.1670174675,380,1004,371,5.1696,4,6.115902965,0.1674746584,2.3294663573,261400
401,-122.28,37.88,52,-0.3617433313,332,769,334,4.2614,4,5.5209580838,0.1800433839,2.9128787879,261300
402,-122.29,37.89,52,-0.2087117113,421,940,423,5.0551,4,5.1489361702,0.1932966024,2.4933687003,232200
403,-122.27,37.9,42,-0.4506299609,274,645,256,5.6228,4,6.4453125,0.1660606061,2.5097276265,375400
404,-122.26,37.9,52,-0.3237145155,279,705,288,7.8864,4,6.6909722222,0.1447846393,1.8951612903,357300
405,-122.27,37.9,52,-0.2540713831,273,684,275,7.9556,4,7.56,0.1313131313,1.6402877698,374400
406,-122.27,37.9,52,-0.3805286499,240,572,236,6.174,4,7.6398305085,0.1331114809,1.0017513135,358800
407,-122.27,37.9,52,-0.2714821662,270,671,253,6.9414,4,8.0671936759,0.1322880941,3.7696629213,417500
408,-122.27,37.89,52,0.1889872294,373,975,365,8.8342,4,8.3452054795,0.1224556796,4.1845493562,430500
409,-122.28,37.9,52,-0.1445667208,328,779,312,7.1754,4,7.4294871795,0.1415012942,2.1699164345,362900
411,-122.28,37.9,52,-0.1706828955,328,819,335,4.9083,4,6.7492537313,0.1450685537,3.4267782427,346800
412,-122.28,37.89,52,-0.6453558246,169,412,168,5.7912,4,7.2916666667,0.1379591837,0.5202020202,327100
413,-122.28,37.89,52,-0.1459412563,408,835,369,4.5893,4,6.2737127371,0.1762419006,2.2148541114,290100
416,-122.27,37.89,52,0.0029667571,366,973,355,7.266,4,7.4366197183,0.1386363636,18.7115384615,371100
417,-122.27,37.89,52,-0.3003474119,293,723,272,5.3989,4,7.2720588235,0.1481294237,3.1163793103,335600
418,-122.26,37.9,37,-0.1894682141,335,903,362,7.8336,4,6.1325966851,0.1509009009,2.134751773,371300
419,-122.25,37.89,41,-0.6911736749,195,356,181,6.1593,4,6.2154696133,0.1733333333,0.5553822153,344000
421,-122.26,37.89,52,0.4913850414,531,1205,504,6.6828,4,7.3531746032,0.1432811657,2.1989051095,370900
422,-122.25,37.89,37,0.1679110182,457,987,450,7.5385,4,6.6666666667,0.1523333333,3.525,350000
423,-122.25,37.89,42,0.1051405633,460,1031,448,6.7138,4,6.390625,0.1606706252,2.5024271845,368600
426,-122.27,37.88,52,0.3328552793,648,1232,621,4.2813,4,5.4106280193,0.1928571429,3.7220543807,284900
427,-122.27,37.88,52,-0.4309282852,391,669,367,3.5417,4,4.6130790191,0.2309509746,1.3143418468,287500
428,-122.27,37.88,44,-0.174806502,592,989,550,3.0132,4,4.0945454545,0.2628774423,0.633974359,272900
429,-122.28,37.88,52,-0.0634691258,491,1058,464,4.1429,4,5.3771551724,0.1967935872,2.3828828829,259600
430,-122.28,37.88,52,-0.6600175367,200,506,207,4.1912,4,5.7632850242,0.1676445935,1.1194690265,254500
431,-122.28,37.88,52,-0.6696392853,215,489,218,3.9167,4,5.376146789,0.183447099,1.1587677725,235600
432,-122.29,37.88,52,-0.2174171028,424,824,388,3.8897,4,5.5644329897,0.1963872163,2.8811188811,218400
433,-122.29,37.88,48,-0.1230323312,490,1034,475,3.1065,4,4.9789473684,0.2071881607,2.2380952381,229200
434,-122.29,37.88,46,-0.3383762276,442,920,425,2.9926,4,4.4588235294,0.2332453826,4.7179487179,192100
435,-122.29,37.88,52,-0.4506299609,395,841,380,3.556,4,4.3421052632,0.2393939394,2.6613924051,179300
436,-122.3,37.88,45,-0.999069629,146,749,137,1.475,4,3.3065693431,0.3222958057,6.7477477477,187500
437,-122.3,37.88,52,-1.0192294831,97,208,98,1.6971,4,4.1734693878,0.2371638142,0.5265822785,138800
438,-122.3,37.87,10,-0.9761607038,118,228,100,2.1705,4,5.03,0.2345924453,0.3202247191,150000
439,-122.3,37.86,50,-0.9779934178,127,287,128,2.75,4,3.8984375,0.254509018,0.6252723312,140600
440,-122.29,37.85,52,-0.9880733449,119,218,106,2.5682,4,4.5,0.249475891,3.4603174603,120000
441,-122.3,37.88,46,-0.4520044964,376,854,355,2.9,4,4.6394366197,0.2282938676,2.3656509695,144800
442,-122.3,37.87,52,0.2242669741,749,1695,684,2.2208,4,4.5657894737,0.2398334934,3.1981132075,144800
444,-122.28,37.87,52,-0.9367573526,132,288,131,3.5156,4,4.4961832061,0.2241086587,1.0176678445,200000
447,-122.29,37.87,52,-0.7965547306,198,386,204,3.875,4,4.387254902,0.2212290503,0.7735470942,182600
448,-122.28,37.88,52,-0.3319617286,416,811,406,3.006,4,4.7019704433,0.2179151388,3.0148698885,227900
450,-122.28,37.87,46,-0.392441291,446,805,431,2.8676,4,4.1229698376,0.2509848059,3.6757990868,212000
451,-122.27,37.88,52,0.0776498531,930,1372,876,2.1907,4,3.1997716895,0.3317873707,9.3333333333,271400
452,-122.27,37.87,30,-0.5353929839,439,862,425,1.7778,4,3.4470588235,0.2996587031,3.814159292,268800
454,-122.26,37.88,52,-0.6801773909,255,483,249,4.2788,4,4.6144578313,0.2219321149,2.185520362,332500
456,-122.26,37.88,52,-0.013527669,837,1798,769,1.725,4,3.3862158648,0.3214285714,4.2305882353,287500
457,-122.25,37.87,41,-0.8927722163,141,266,123,5.2289,4,5.5691056911,0.2058394161,0.9568345324,384600
458,-122.25,37.87,42,-0.4020630395,465,2184,422,2.5562,4,4.1611374408,0.2648063781,4.376753507,371400
459,-122.25,37.87,52,-0.6549775732,460,2016,477,0.949,4,2.5241090147,0.3820598007,6.5454545455,350000
460,-122.25,37.87,52,-0.9275937825,236,1349,250,1.1696,4,2.436,0.3875205255,9.3680555556,500001
461,-122.26,37.87,52,-0.708584458,371,3337,350,1.4012,4,3.1057142857,0.3413063477,11.7087719298,175000
462,-122.26,37.87,52,0.063904498,998,1721,949,1.1859,4,2.9220231823,0.3598990263,7.2008368201,241700
463,-122.27,37.87,35,0.2677939319,1108,1675,1000,1.7464,4,3.218,0.344313238,1.0295021512,216700
464,-122.27,37.87,49,-0.5880835118,368,707,350,2.8846,4,3.8571428571,0.2725925926,0.6904296875,211300
466,-122.28,37.86,52,-0.776853055,195,393,189,3.8594,4,4.962962963,0.2078891258,0.5473537604,196400
468,-122.28,37.87,52,-0.6416903966,300,571,292,2.2788,4,4.2226027397,0.2433090024,1.3595238095,182300
469,-122.29,37.87,44,-0.0433092717,755,1382,713,2.537,4,3.5610098177,0.2973611658,1.5686719637,175000
470,-122.29,37.87,46,-0.6261123275,324,792,321,2.525,4,3.9470404984,0.2557221784,1.4042553191,165900
473,-122.29,37.87,52,-0.1871773216,460,1145,430,2.6165,4,5.1744186047,0.206741573,1.6380543634,150000
474,-122.29,37.86,50,-0.0680509108,607,1354,563,1.9483,4,4.4138543517,0.2442655936,3.8575498575,150500
475,-122.28,37.86,52,-0.2760639512,450,958,445,1.9327,4,4.5640449438,0.2215657312,2.691011236,169900
476,-122.28,37.86,49,0.13675488,668,1361,608,1.9798,4,4.8223684211,0.2278308322,2.4347048301,147400
477,-122.28,37.85,52,-0.1775555731,472,1005,449,2.4167,4,5.0022271715,0.2101513802,1.0912052117,152700
478,-122.27,37.86,49,-0.2664422026,435,924,414,2.5417,4,4.9565217391,0.2119883041,1.9534883721,182700
479,-122.28,37.86,52,-0.2907256633,417,780,358,3.3906,4,5.5837988827,0.2086043022,2.6262626263,179300
481,-122.28,37.86,41,-0.1922172851,550,1213,568,2.2845,4,3.8978873239,0.2484191509,30.325,153100
482,-122.27,37.86,52,-0.7081262795,305,486,267,2.6071,4,4.074906367,0.2803308824,1.0318471338,250000
483,-122.27,37.86,52,-0.8245036193,186,494,175,3.15,4,4.7657142857,0.2230215827,6.5866666667,206300
484,-122.27,37.86,52,-0.396106719,372,849,365,2.6914,4,4.8465753425,0.2102882985,2.7124600639,218800
485,-122.27,37.86,52,-0.1496066844,583,1127,548,1.8447,4,4.2098540146,0.2527091461,3.5329153605,198200
486,-122.26,37.86,35,1.1580347632,1744,3276,1742,1.6307,4,2.9626865672,0.3379190079,28.4869565217,253600
488,-122.26,37.86,52,0.5225411796,744,1461,679,2.9405,4,5.558173785,0.1971383148,5.2365591398,289500
489,-122.26,37.86,52,0.1165950259,604,1253,538,3.3893,4,5.3680297398,0.2091412742,1.7187928669,241700
490,-122.25,37.86,48,-0.2201661738,517,1656,459,3.0417,4,4.6906318083,0.2401300511,6.3448275862,489600
491,-122.25,37.86,52,-0.5702145501,191,514,202,7.0897,4,6.8762376238,0.1375089993,0.979047619,446200
492,-122.25,37.86,52,-0.4235974292,318,719,295,5.0463,4,5.793220339,0.1860737273,1.5630434783,456300
493,-122.25,37.86,52,-0.4794952065,444,878,449,1.7652,4,3.5345211581,0.2797731569,2.1786600496,336800
494,-122.24,37.86,52,-0.4423827478,225,517,214,7.8521,4,7.7943925234,0.1348920863,1.1488888889,500001
495,-122.24,37.85,52,0.5005486114,474,1366,496,9.3959,4,7.5120967742,0.1272141707,4.2554517134,500001
496,-122.25,37.86,52,0.6480820894,663,1316,590,5.3794,4,6.8610169492,0.163784585,7.2307692308,376900
497,-122.26,37.85,52,0.4510653331,768,1508,755,3.2619,4,4.7920529801,0.2122719735,2.3785488959,309600
498,-122.27,37.85,52,0.6609110875,920,1800,815,2.7054,4,5.0012269939,0.2257114818,5.0991501416,182300
499,-122.27,37.85,47,-0.2549877401,400,719,326,2.2431,4,6.3711656442,0.1925854598,1.3265682657,172700
502,-122.27,37.85,52,-1.0531346923,83,152,77,2.2841,4,4.3506493506,0.247761194,0.4444444444,106300
504,-122.28,37.85,52,-0.927135604,145,281,132,2.9018,4,4.6212121212,0.237704918,0.6722488038,119400
505,-122.28,37.85,44,-0.7369915252,198,506,204,1.73,4,5.0245098039,0.1931707317,0.5698198198,147900
507,-122.29,37.84,35,-0.3489143332,419,1017,414,2.2106,4,4.5217391304,0.2238247863,3.270096463,132500
508,-122.28,37.83,52,0.2173942965,813,1623,765,2.6997,4,4.062745098,0.2615830116,1.071994716,126900
509,-122.3,37.84,14,2.1632783989,2408,3100,2051,4.0018,4,3.5860555826,0.327396329,6.5400843882,143800
512,-122.22,37.82,42,0.1637874117,335,1018,335,13.499,4,8.928358209,0.1120026747,1.2475490196,500001
513,-122.23,37.82,52,0.278790216,366,1001,352,12.2138,4,9.2102272727,0.1128932758,1.2735368957,500001
514,-122.23,37.82,52,0.1912781219,381,1005,369,8.1872,4,8.2682926829,0.1248770895,4.1875,466100
515,-122.23,37.82,52,0.3942511987,396,1192,383,12.3804,4,9.1227154047,0.1133371494,3.0025188917,500001
516,-122.24,37.83,52,-0.401604861,246,585,227,5.8948,4,7.7400881057,0.140011383,1.7307692308,457800
517,-122.24,37.83,52,-0.0845453369,312,916,316,8.1194,4,7.75,0.1273989383,3.0533333333,471600
518,-122.23,37.82,52,-0.4684989225,203,556,179,8.7477,4,9,0.1260086903,1.4826666667,500001
519,-122.24,37.82,52,0.4725997227,517,1470,520,6.155,4,7.0480769231,0.1410641201,5.2127659574,398600
520,-122.25,37.82,52,-0.0730908744,403,1104,398,5.883,4,6.216080402,0.1628940986,2.5976470588,340700
521,-122.23,37.76,52,0.1848636228,516,1242,518,5.2128,4,5.8629343629,0.169904511,4.2101694915,289900
522,-122.23,37.76,52,-0.1670174675,323,805,321,4.7188,4,7.0685358255,0.1423534597,3.5,335300
523,-122.23,37.76,52,-0.6036615809,177,378,162,5.2915,4,8.1234567901,0.1344984802,0.8571428571,333000
524,-122.24,37.77,52,-0.6783446769,235,481,223,2.6411,4,5.1704035874,0.2038161318,0.6096324461,241000
525,-122.23,37.77,52,-0.8529106865,179,409,160,3.3214,4,4.825,0.231865285,0.4717416378,189600
526,-122.24,37.77,52,-0.4226810722,386,885,373,3.6417,4,4.5871313673,0.2255990649,3.3650190114,206300
527,-122.25,37.77,52,0.0075485422,566,1468,567,3.0161,4,4.6737213404,0.2135849057,4.032967033,215700
528,-122.25,37.77,52,-0.7310352047,220,482,215,3.1771,4,4.8279069767,0.2119460501,0.8576512456,210200
529,-122.25,37.77,52,-0.5069859167,320,825,264,3.4531,4,5.7840909091,0.2095612312,2.9783393502,208800
530,-122.25,37.77,52,-0.8130491567,157,429,158,4.3098,4,5.4367088608,0.1827706636,1.1349206349,197900
532,-122.26,37.78,52,-0.7278279552,239,496,216,2.9213,4,4.837962963,0.228708134,0.7923322684,190800
533,-122.27,37.78,52,-0.5615091586,280,718,265,2.6806,4,5.3132075472,0.1988636364,1.8131313131,207900
534,-122.27,37.78,52,-0.6467303601,264,630,265,3.7708,4,4.6113207547,0.2160392799,1.7796610169,215300
535,-122.27,37.78,45,-0.6710138208,263,723,286,3.9444,4,4.0874125874,0.2249786142,0.7362525458,212900
538,-122.3,37.77,42,-0.2728567017,368,2037,355,2.6447,4,5.7408450704,0.1805691855,3.3175895765,200000
539,-122.28,37.78,29,1.1548275137,435,3741,1273,2.5762,4,4.0487038492,435,12.5536912752,173400
542,-122.28,37.77,27,0.6247149857,1073,1901,966,3.75,4,4.1376811594,0.2684513385,5.3852691218,242800
544,-122.28,37.78,50,-0.5253130568,306,730,327,2.5139,4,4.5474006116,0.2057834566,1.6937354988,219000
545,-122.26,37.77,52,-0.4414663908,350,793,299,2.9732,4,5.5852842809,0.2095808383,3.1220472441,282100
546,-122.27,37.77,52,-0.174806502,388,1033,434,5.5337,4,5.1889400922,0.1722912966,2.2311015119,372000
547,-122.27,37.77,52,-0.4135175021,377,872,363,4.1667,4,4.7685950413,0.2177931831,2.2590673575,225800
550,-122.25,37.77,52,-0.2187916383,458,872,445,3.2685,4,4.8449438202,0.2124304267,1.472972973,254200
551,-122.26,37.77,52,-0.4895751336,315,637,297,4.7778,4,5.2693602694,0.2012779553,0.8946629213,351800
552,-122.26,37.77,52,-0.4258883217,371,663,340,4.226,4,5.0117647059,0.2177230047,1.4258064516,275000
553,-122.26,37.77,52,-0.6522285022,168,411,172,3.3571,4,7.0348837209,0.1388429752,0.3078651685,405400
554,-122.26,37.77,52,-0.24582417,444,915,413,2.9899,4,5.0774818402,0.2117310443,1.5224625624,228100
557,-122.25,37.77,43,0.7768302487,1110,2086,1053,2.975,4,4.1111111111,0.2564102564,5.8926553672,243400
558,-122.23,37.76,52,0.1729509818,542,1303,535,5.1039,4,5.6280373832,0.1800066423,3.5407608696,273800
559,-122.23,37.76,52,-0.7259952412,185,374,176,4.1458,4,5.9602272727,0.1763584366,1.0331491713,248500
560,-122.24,37.76,52,-0.0593455193,516,979,472,3.4762,4,5.3050847458,0.2060702875,6.3161290323,244000
562,-122.23,37.76,52,-0.4254301432,246,658,253,5.75,4,6.7391304348,0.1442815249,1.9352941176,306300
563,-122.23,37.75,50,-0.5001132392,289,654,268,3.9632,4,5.7537313433,0.1874189364,1.9292035398,240000
