,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
1183,-121.49,39.49,20,-0.0641485578,468,1174,429,2.9965,2,5.8391608392,0.1868263473,2.7365967366,88900
1185,-121.52,39.49,30,-0.6554925719,238,677,233,2.6563,2,5.2231759657,0.1955628595,2.9055793991,63600
1195,-121.67,39.37,27,-0.0209914636,502,1241,502,1.9943,2,5.1772908367,0.193151212,2.4721115538,86300
1196,-121.65,39.35,24,-0.7537438289,251,1098,227,1.7552,2,4.4185022026,0.2502492522,4.8370044053,86400
1198,-121.65,39.32,40,-0.8414353714,154,374,142,2.7891,2,5.7183098592,0.1896551724,2.6338028169,73500
1199,-121.69,39.36,29,-0.1949971944,471,1170,428,2.3224,2,5.1869158879,0.2121621622,2.7336448598,56200
1212,-120.56,38.09,34,0.0460397679,559,1150,491,2.3654,2,5.5906313646,0.2036429872,2.3421588595,94900
1213,-120.55,38.07,27,-0.6637566963,224,463,199,2.9063,2,6.0251256281,0.186822352,2.3266331658,92200
1214,-120.54,38.07,37,-0.8763283412,148,339,140,2.2875,2,5.2571428571,0.2010869565,2.4214285714,79900
1217,-120.79,38.24,19,-0.7537438289,235,538,190,2.9821,2,5.2789473684,0.2342971087,2.8315789474,90400
1223,-120.72,38.24,32,0.0184926865,543,1061,492,2.5473,2,5.4573170732,0.2022346369,2.156504065,101600
1225,-120.57,38.2,13,0.6727358698,847,1796,706,2.6417,2,5.821529745,0.2060827251,2.5439093484,122300
1238,-120.37,38.25,13,0.8494963088,856,1149,459,2.5352,2,9.7930283224,0.1904338154,2.5032679739,113700
1250,-122.09,39.13,28,0.6998238332,895,2587,810,2.331,2,5.1469135802,0.2146797793,3.1938271605,65500
1254,-122.01,39.21,50,-0.4833233131,372,781,307,2.2679,2,5.1856677524,0.2336683417,2.5439739414,69100
1265,-121.7,37.98,9,0.1993851877,519,1562,512,5.1041,2,6.013671875,0.1685612212,3.05078125,172900
1274,-121.7,37.93,19,-0.2937075695,405,972,403,2.2216,2,4.9751861042,0.2019950125,2.41191067,156700
1278,-121.6,37.9,5,5.5274498494,2252,4276,1722,6.9051,2,8.5272938444,0.1533642059,2.4831591173,340900
1284,-121.82,38.02,46,-1.1334344343,43,101,40,2.2361,2,4.4,0.2443181818,2.525,93800
1305,-121.83,38,15,1.7080470126,1646,3838,1458,2.5495,2,4.365569273,0.2586017282,2.6323731139,103600
1317,-121.8,38,34,0.0428259417,475,1316,459,3.5368,2,5.9651416122,0.1734842951,2.8671023965,122500
1326,-121.88,38.02,46,-0.244581941,466,1249,382,2.5737,2,5.5287958115,0.2206439394,3.2696335079,87000
1339,-121.87,37.99,15,-0.2028022008,312,1051,311,4.9783,2,7.0836012862,0.1416250567,3.3794212219,163900
1345,-121.9,38.01,34,0.5207678041,766,2356,722,3.5129,2,5.2340720222,0.2026991268,3.2631578947,110600
1346,-121.9,38,14,-0.3281414212,363,990,322,4.1094,2,5.9937888199,0.1880829016,3.0745341615,162200
1369,-122.13,38.01,51,-0.6348322609,309,608,298,2.1974,4,4.2348993289,0.2448494453,2.0402684564,139300
1377,-122.12,38.01,42,-0.1927016043,367,864,381,4.1189,4,5.8398950131,0.1649438202,2.2677165354,172400
1378,-122.09,38.02,37,-0.4144556096,339,1128,345,3.8824,4,5.0492753623,0.1946039036,3.2695652174,113700
1391,-122.12,37.99,33,-0.4521032875,277,741,261,4.675,4,6.3601532567,0.1668674699,2.8390804598,225400
1392,-122.1,37.97,18,0.7719053629,655,1753,646,5.6931,4,6.6965944272,0.1514100786,2.713622291,269600
1405,-122.07,37.96,37,-0.6554925719,199,552,194,5.0445,4,6.2731958763,0.1635168447,2.8453608247,196200
1406,-122.06,37.96,10,2.0620270087,1691,2959,1507,3.9816,4,4.7352355674,0.2369674888,1.9635036496,182000
1408,-122.05,37.94,22,0.696610007,1194,1804,1185,2.5459,4,3.5122362869,0.2868813071,1.5223628692,179300
1418,-122.04,37.99,32,-0.5237256992,279,749,267,3.2,4,5.6329588015,0.1855053191,2.8052434457,134500
1423,-122.05,38,36,-0.0774629804,472,1213,393,3.7333,4,6.3002544529,0.1906300485,3.0865139949,136400
1429,-122.04,37.99,38,0.0139015062,541,1378,480,3.8897,4,5.5729166667,0.2022429907,2.8708333333,139900
1430,-122.03,37.98,45,0.0905742161,567,1261,535,3.6042,4,5.3121495327,0.1995073892,2.3570093458,138200
1438,-122,37.98,32,-0.7491526487,169,436,173,5.1118,2,5.8554913295,0.1668311945,2.5202312139,226900
1442,-122.02,37.98,37,-0.5374992399,343,782,331,3.4187,4,4.4531722054,0.2327001357,2.3625377644,161700
1445,-121.99,37.98,23,-0.1614815787,411,969,399,4.4536,2,5.7468671679,0.1792411688,2.4285714286,184000
1446,-121.99,37.97,28,0.0891968621,428,1372,443,6.2135,2,6.4085778781,0.1507573089,3.0970654628,217200
1448,-122,37.98,36,-1.0287555249,77,237,88,4.525,2,4.5909090909,0.1905940594,2.6931818182,161300
1453,-121.97,37.97,24,-0.6036122353,183,656,205,5.0092,2,6.487804878,0.137593985,3.2,244100
1461,-121.99,37.97,22,0.0818509737,509,1271,474,5.1333,2,5.9556962025,0.1803046405,2.6814345992,207200
1471,-121.98,37.95,16,0.1557689755,406,1317,397,6.7821,2,7.516372796,0.1360589812,3.3173803526,265900
1486,-122.01,37.95,8,0.5607110721,539,1555,513,6.0901,4,7.5360623782,0.1394205898,3.0311890838,298200
1489,-122.03,37.95,14,0.2948817365,793,1601,716,3.1719,4,4.5907821229,0.2412534226,2.2360335196,220500
1492,-122.02,37.95,22,0.4046109441,510,1660,508,5.6642,4,6.9409448819,0.1446398185,3.2677165354,237000
1493,-122.02,37.94,23,0.4000197639,661,1465,623,4.2569,4,5.6436597111,0.1879977247,2.3515248796,213100
1494,-122.01,37.94,23,0.5033213192,435,1339,499,6.7061,4,7.496993988,435,2.6833667335,322300
1496,-122.01,37.94,26,-0.4709271265,224,706,220,6.0704,4,7.3590909091,0.1383570105,3.2090909091,268000
1497,-122.01,37.94,18,-0.2606510718,298,937,292,6.3809,4,7.1130136986,0.1434761675,3.2089041096,273600
1498,-122,37.95,9,-0.1977519026,256,848,239,6.8145,2,9.2635983264,0.1156278229,3.5481171548,339200
1506,-122.03,37.93,21,0.9491249199,624,1773,615,6.0918,4,7.6617886179,0.1324278438,2.8829268293,344800
1513,-122.03,37.91,29,1.2824446049,871,2310,890,5.0362,4,6.1101123596,0.1601691798,2.595505618,275300
1516,-122.06,37.89,21,1.0744641403,1590,2575,1458,3.1002,4,3.4190672154,0.3189568706,1.7661179698,114300
1517,-122.07,37.93,45,-0.5053609783,244,614,238,5.0255,4,6.487394958,0.1580310881,2.5798319328,226000
1522,-122.07,37.91,28,-0.4195059079,295,810,295,5.0391,4,5.8677966102,0.1704217215,2.7457627119,259800
1523,-122.07,37.91,33,-0.5026062701,277,638,254,3.6833,4,6.1023622047,0.1787096774,2.5118110236,292500
1527,-122.08,37.89,39,0.1713789883,501,1223,489,6.2924,4,6.1717791411,0.1660039761,2.5010224949,283900
1535,-122.05,37.89,37,-0.4442982811,269,689,283,4.2625,4,5.925795053,0.160405486,2.4346289753,310600
1541,-122.03,37.86,29,0.1745928144,477,1035,452,6.112,4,6.6924778761,0.1576859504,2.2898230088,390600
1543,-121.94,37.73,22,-0.3051855201,291,861,290,6.2726,1,6.8275862069,0.146969697,2.9689655172,258200
1547,-121.95,37.74,19,-0.696813194,170,518,167,6.3325,1,6.748502994,0.1508429459,3.1017964072,250000
1558,-121.97,37.8,17,0.2912087924,418,1222,381,7.9168,1,8.6062992126,0.1274778896,3.2073490814,356000
1559,-121.94,37.8,8,3.990322707,1657,4089,1555,7.8287,1,7.2900321543,0.1461714891,2.6295819936,369200
1568,-121.97,37.76,8,0.5042395552,581,1633,567,6.7027,1,6.6014109347,0.1552230831,2.8800705467,381900
1570,-121.98,37.74,8,0.1011339307,389,1376,417,7.9393,1,6.8705035971,0.1357766143,3.2997601918,399300
1572,-122.01,37.83,30,0.5841260913,549,1330,544,6.5617,4,7.2003676471,0.1401582844,2.4448529412,386600
1580,-122.02,37.88,16,0.1773475226,438,1087,421,7.3732,4,7.1995249406,0.1445067634,2.5819477435,287300
1605,-122.07,37.88,11,-0.7197690952,318,590,264,3.5536,4,4.0795454545,0.295264624,2.2348484848,387200
1613,-122.08,37.87,26,-0.1100603601,564,680,531,2.4896,4,4.5291902072,0.2345114345,1.2806026365,73400
1620,-122.12,37.82,26,-0.1725004113,317,918,313,6.6657,4,7.249201278,0.139709123,2.9329073482,364500
1621,-122.11,37.83,19,1.1410362537,741,1887,712,7.203,4,7.2050561798,0.1444444444,2.6502808989,369900
1623,-122.14,37.86,20,1.6327516568,1182,2415,1141,4.5744,4,5.4347063979,0.190614417,2.1165644172,314000
1628,-122.18,37.88,36,-0.9653972377,119,231,121,4.9,4,4.479338843,0.2195571956,1.9090909091,354200
1629,-122.18,37.86,33,0.8283768798,636,1684,617,8.9571,4,7.2106969206,0.1429534727,2.7293354943,399700
1642,-121.81,37.97,8,-0.4869962573,236,615,202,6.4753,2,7.8415841584,0.148989899,3.0445544554,166800
1646,-121.89,37.82,4,4.0399074535,1355,3898,1257,13.2949,2,9.1042163882,0.1184026564,3.1010342084,500001
1652,-121.95,37.94,21,0.2333599214,411,1318,431,6.8642,2,7.3155452436,0.1303520457,3.0580046404,285400
1657,-121.93,37.89,13,-0.2569781276,292,852,264,7.3445,2,7.8977272727,0.1400479616,3.2272727273,366700
1663,-121.93,37.93,16,0.1061842289,391,1089,377,6.299,2,7.6286472149,0.1359527121,2.8885941645,286900
1670,-122.23,38.06,52,-0.5944298748,266,490,257,3.125,4,5.2529182879,0.197037037,1.906614786,171100
1675,-122.27,38.04,47,-0.440625337,405,835,372,2.3103,4,4.5295698925,0.2403560831,2.2446236559,134500
1680,-122.28,38,26,-0.1421986217,413,980,417,3.4471,4,5.5995203837,0.1768736617,2.3501199041,178900
1686,-122.28,37.99,28,0.5308684006,622,1654,571,4.375,4,6.6567425569,0.1636411471,2.8966725044,193300
1696,-122.27,38,15,-0.6559516899,166,572,178,5.8418,4,6.8314606742,0.1365131579,3.2134831461,240300
1697,-122.27,38,12,-0.4833233131,242,969,233,6.1576,4,6.8326180258,0.1520100503,4.1587982833,248700
1707,-122.32,37.95,37,-0.3478834962,353,895,359,4.45,4,5.2562674095,0.1870694224,2.4930362117,196600
1710,-122.32,37.95,36,-0.559996023,245,573,239,4.35,4,5.9623430962,0.1719298246,2.3974895397,185000
1712,-122.3,37.98,25,0.5336231087,806,1821,792,3.6518,4,4.8068181818,0.2117152614,2.2992424242,164300
1719,-122.34,37.99,42,-0.5113295126,326,1271,377,2.6167,4,4.0610079576,0.2129327237,3.3713527851,85100
1723,-122.36,37.96,39,-1.1012961726,57,316,52,0.716,4,4.7307692308,0.2317073171,6.0769230769,104200
1724,-122.36,37.96,31,-0.6830396533,276,956,232,1.5347,4,4.9870689655,0.2385479689,4.1206896552,80400
1733,-122.35,37.96,32,-0.3001352218,504,1139,423,2.0353,4,4.706855792,0.2531391261,2.6926713948,113600
1735,-122.35,37.97,31,0.1135301173,685,2104,641,3.2188,4,4.511700468,0.2368603043,3.2823712949,113800
1746,-122.35,37.95,31,-0.0898591671,595,1801,548,2.6328,4,4.4689781022,0.2429563087,3.2864963504,110300
1748,-122.36,37.96,30,-0.7780770842,317,1073,280,1.8664,4,3.3928571429,0.3336842105,3.8321428571,107800
1749,-122.32,37.96,25,-0.420883262,403,934,412,3.375,4,4.1941747573,0.2332175926,2.2669902913,133700
1751,-122.32,37.95,35,-0.4741409527,354,887,331,2.5769,4,4.8700906344,0.2196029777,2.6797583082,146100
1752,-122.33,37.95,22,-0.2505504753,569,1135,509,2.1915,4,4.1237721022,0.2710814674,2.2298624754,120800
1753,-122.34,37.96,15,1.7640594115,1717,3408,1560,2.1991,4,4.1583333333,0.2646832126,2.1846153846,133300
1777,-122.34,37.94,42,-0.2014248468,451,989,444,3.125,4,4.9684684685,0.2044424297,2.2274774775,143900
1778,-122.35,37.94,45,-0.244581941,493,1406,452,2.3456,4,4.6725663717,0.2334280303,3.110619469,105200
1779,-122.35,37.94,34,-0.3510973224,459,1358,422,1.6571,4,4.4549763033,0.2441489362,3.2180094787,105200
1781,-122.36,37.95,38,-0.7248193934,248,729,286,1.5139,4,3.7272727273,0.2326454034,2.548951049,81700
1785,-122.36,37.94,41,-0.0246644077,585,1638,462,1.822,4,5.6082251082,0.2257815515,3.5454545455,79700
1786,-122.37,37.94,49,-0.7693538417,229,599,195,1.3167,4,4.9692307692,0.2363261094,3.0717948718,71600
1787,-122.35,37.93,19,-0.6017757632,366,1048,316,1.7865,4,4.2215189873,0.2743628186,3.3164556962,88000
1789,-122.36,37.94,43,-1.0448246558,107,371,111,1.6,4,3.3243243243,0.2899728997,3.3423423423,79400
1797,-122.35,37.93,39,-0.2950849235,416,1166,395,1.7257,4,5.0683544304,0.2077922078,2.9518987342,91500
1804,-122.35,37.91,4,0.0947062783,798,1285,712,4.2895,4,4.0042134831,0.2799017888,1.8047752809,186800
1808,-122.34,37.93,45,-0.1927016043,486,1304,459,2.64,4,4.8474945534,0.2184269663,2.8409586057,112100
1826,-122.32,37.93,33,-1.0783402715,73,216,63,2.675,4,4.6984126984,0.2466216216,3.4285714286,22500
1831,-122.31,37.92,43,-0.2427454689,407,900,361,4.1587,4,5.8614958449,0.1923440454,2.4930747922,212200
1859,-124.16,41.74,15,0.0322662272,569,1532,530,2.1829,5,5.1226415094,0.2095764273,2.8905660377,69500
1861,-124.16,41.92,19,-0.4484303434,324,841,283,2.1336,5,5.8939929329,0.1942446043,2.9717314488,75000
1866,-123.92,41.54,22,0.126385422,636,1382,499,2.0202,5,5.8517034068,0.2178082192,2.7695390782,71100
1869,-119.95,38.95,22,-0.7284923376,352,851,269,2.02,2,3.9330855019,0.3327032136,3.1635687732,87500
1881,-119.98,38.94,25,-0.5994801731,328,503,219,1.9018,2,6.1141552511,0.2449589246,2.296803653,109700
1882,-119.98,38.94,23,-0.4961786178,298,339,147,4.0417,2,10.6394557823,0.1905370844,2.306122449,99300
1887,-119.98,38.93,25,-0.6348322609,293,534,226,2.6607,2,5.5840707965,0.2321711569,2.3628318584,90400
1889,-119.98,38.92,28,-0.5678010294,312,522,221,2.0708,2,6.371040724,0.2215909091,2.3619909502,89600
1891,-120.01,38.93,22,0.1998443057,610,1045,425,2.996,2,7.2470588235,0.1980519481,2.4588235294,126100
1895,-120.01,38.92,25,-0.4071097212,357,689,278,2.675,2,6.3237410072,0.2030716724,2.4784172662,104200
1899,-120.01,38.91,17,0.0400712336,609,1005,499,1.9851,2,5.4749498998,0.2229136164,2.0140280561,86700
1901,-120,38.9,21,-0.4553171137,419,737,308,1.9727,2,5.3668831169,0.2534785239,2.3928571429,114100
1905,-120,38.87,12,-0.5544866068,268,395,144,4.225,2,9.9791666667,0.1864996521,2.7430555556,127600
1907,-120.02,38.76,15,0.2283096232,618,725,285,4.3333,2,11.0245614035,0.1966900064,2.5438596491,121400
1924,-120.79,38.83,15,-0.5834110422,291,709,239,1.7222,2,5.7489539749,0.211790393,2.9665271967,118500
1931,-121.06,38.7,9,4.8713701939,1739,5001,1627,6.314,2,8.1468961278,0.1311957752,3.073755378,228900
1933,-121.01,38.73,7,1.6883049376,1046,2957,1024,4.7276,2,6.173828125,0.1654539703,2.8876953125,197500
1944,-120.91,38.62,12,0.87245221,748,2033,718,4.1843,2,6.3300835655,0.1645764576,2.8314763231,207600
1948,-120.87,38.71,13,0.0217065126,470,1302,420,4,2,6.4095238095,0.1745913819,3.1,167400
1954,-120.78,38.74,28,0.7305847408,877,2008,881,2.1603,2,4.8081725312,0.2070349386,2.2792281498,111300
1956,-120.76,38.76,21,0.3968059377,606,1576,564,2.6392,2,6.2216312057,0.1726987746,2.7943262411,148500
1960,-120.78,38.72,19,0.8123077489,767,1865,699,3.6406,2,6.3147353362,0.1737652923,2.6680972818,150900
1963,-120.71,38.73,17,-0.2289719282,396,862,351,2.9219,2,6.113960114,0.1845293569,2.4558404558,141300
1964,-120.58,38.77,15,-0.224839866,394,857,356,4.03,2,6.0533707865,0.1828306265,2.4073033708,141200
1968,-120.63,38.75,17,0.2296869772,621,1432,559,2.7201,2,5.626118068,0.1974562798,2.5617173524,117500
1971,-120.62,38.71,10,1.6804999312,1150,2597,921,4.0197,2,6.8458197611,0.1823949247,2.8197611292,132200
1975,-120.66,38.61,19,0.0322662272,596,1301,473,2.5042,2,5.7399577167,0.2195211786,2.7505285412,126400
1978,-120.44,38.61,9,-0.0214505816,548,796,297,3.5192,2,8.7474747475,0.2109314858,2.6801346801,98000
1990,-119.79,36.73,52,-1.1628179878,28,193,40,1.975,2,2.8,0.25,4.825,47500
2006,-119.8,36.74,25,-0.4259335602,542,1343,471,0.799,2,3.6454352442,0.3156668608,2.8513800425,51800
2014,-119.83,36.71,43,-1.0512523081,81,233,75,2.4167,2,4.7333333333,0.2281690141,3.1066666667,73900
2016,-119.8,36.71,29,-0.5067383323,291,1007,313,2.0043,2,4.9233226837,0.1888384166,3.2172523962,53500
2018,-119.8,36.72,19,-0.6017757632,336,1171,319,1.0481,2,4.1818181818,0.251874063,3.670846395,48500
2023,-119.78,36.72,22,-1.0517114261,121,530,115,2.1458,2,3.0782608696,0.3418079096,4.6086956522,34400
2030,-119.74,36.73,34,-0.638505205,272,1056,279,2.3269,2,4.4946236559,0.2169059011,3.7849462366,50800
2031,-119.74,36.72,25,0.6093775826,842,2863,729,2.1304,2,5.4485596708,0.2119838872,3.927297668,58500
2036,-119.74,36.73,42,-0.6467693295,272,946,261,2.0536,2,4.7356321839,0.2200647249,3.6245210728,50000
2038,-119.67,36.74,19,0.0657818429,614,1365,525,2.7813,2,5.3104761905,0.2202295552,2.6,120300
2041,-119.67,36.73,27,0.0919515702,417,1219,460,4.9196,2,6.1847826087,0.146572935,2.65,117900
2053,-119.73,36.72,15,-0.1830601258,456,1190,403,2.0294,2,5.5732009926,0.2030276046,2.952853598,70400
2057,-119.67,36.65,20,-0.0609347316,449,1464,450,3.9211,2,5.5822222222,0.1787420382,3.2533333333,92300
2067,-119.82,36.64,30,-0.4364932747,312,1008,321,2.2466,2,5.277258567,0.1841794569,3.1401869159,96000
2072,-119.85,36.74,35,-0.6674296405,190,537,182,3.5375,2,6.543956044,0.1595298069,2.9505494505,96700
2074,-119.83,36.76,15,0.2967182086,772,1738,634,1.976,2,5.190851735,0.2345791553,2.7413249211,67300
2080,-119.81,36.75,52,-0.3754305776,356,855,353,1.7636,2,5.1756373938,0.1948549535,2.4220963173,55100
2082,-119.82,36.76,46,-0.206934263,563,924,542,1.4028,2,4.0479704797,0.2566089335,1.704797048,68500
2094,-119.78,36.76,50,-0.597643701,322,1063,342,1.75,2,3.9269005848,0.2397617275,3.1081871345,49800
2105,-119.77,36.75,44,-0.3795626398,412,1680,418,1.7083,2,4.3492822967,0.2266226623,4.019138756,48300
2117,-119.72,36.75,11,1.0042190827,993,2190,888,2.6611,2,5.4414414414,0.2055049669,2.4662162162,74700
2118,-119.73,36.76,30,-0.5035245062,282,886,311,3.1,2,4.9774919614,0.1821705426,2.8488745981,71300
2123,-119.71,36.74,18,2.5041576652,1670,4476,1514,2.4728,2,5.3494055482,0.2061982961,2.9564068692,88300
2145,-119.76,36.77,36,-0.0632303217,466,1227,474,2.785,2,5.2890295359,0.1858795373,2.5886075949,72300
2146,-119.76,36.77,38,0.5322457547,814,2142,816,2.1439,2,4.6617647059,0.2139852787,2.625,60200
2148,-119.77,36.78,36,0.4459315663,779,1994,786,2.5434,2,4.6005089059,0.2154314159,2.5368956743,67300
2151,-119.78,36.77,45,-0.6104990056,256,666,240,2.3562,2,5.4791666667,0.1946768061,2.775,58100
2153,-119.79,36.77,30,-0.4750591887,410,1000,397,2.0357,2,4.0554156171,0.2546583851,2.5188916877,60200
2155,-119.8,36.78,50,-0.3795626398,374,737,338,2.2614,2,5.3786982249,0.2057205721,2.1804733728,73000
2159,-119.81,36.77,49,-0.4112417835,314,705,300,3.15,2,5.83,0.1795311607,2.35,72200
2161,-119.81,36.77,43,-0.1394439136,395,890,375,3.4265,2,6.2426666667,0.1687313114,2.3733333333,85000
2163,-119.82,36.78,36,-0.5852475143,289,812,282,2.6127,2,4.8581560284,0.2109489051,2.8794326241,69600
2167,-119.83,36.77,23,-0.2188713316,503,1190,425,2.625,2,5.1011764706,0.2320110701,2.8,71600
2176,-119.85,36.77,27,-0.5209709911,344,847,295,2.9315,2,5.1186440678,0.2278145695,2.8711864407,83200
2182,-119.92,36.77,18,-0.5613733771,243,702,230,3.6204,2,6.1826086957,0.1708860759,3.052173913,119800
2192,-120.07,36.74,19,-0.0081361589,502,1295,441,3.087,2,5.9569160998,0.191092501,2.9365079365,88200
2200,-119.87,36.83,4,1.0046782007,784,2088,789,5.1781,2,6.1254752852,0.162218084,2.6463878327,122500
2212,-119.85,36.8,14,0.7034967774,914,2300,867,2.9565,2,4.8177623991,0.218817333,2.6528258362,73000
2217,-119.84,36.83,17,-0.1706639392,298,700,263,6.8645,2,8.6425855513,0.1311042675,2.6615969582,195900
2226,-119.84,36.81,18,0.0662409609,378,937,364,7.7062,2,7.6620879121,0.1355324489,2.5741758242,188300
2228,-119.77,36.86,7,0.6860502925,544,1843,562,8.2737,2,7.3647686833,0.1314327132,3.2793594306,193500
2230,-119.77,36.84,15,-0.3308961294,262,848,277,5.3886,2,6.9458483755,0.1361746362,3.0613718412,125300
2231,-119.77,36.84,15,-0.2693743142,412,891,378,3.2569,2,5.4444444444,0.2001943635,2.3571428571,124400
2234,-119.78,36.86,8,0.3779820988,675,1604,626,4.2071,2,5.5399361022,0.1946366782,2.5623003195,128300
2238,-119.81,36.85,17,-0.1399030316,370,1174,396,4.2304,2,5.9090909091,0.1581196581,2.9646464646,94400
2239,-119.82,36.84,7,-0.1633180508,342,1077,354,5.4868,2,6.4661016949,0.1494102228,3.0423728814,158800
2249,-119.8,36.82,24,1.2544384055,1005,2010,982,3.4542,2,5.4755600815,0.1869071973,2.0468431772,121200
2262,-119.84,36.79,21,0.2710075993,648,1820,614,3.3447,2,5.2687296417,0.200309119,2.9641693811,71400
2265,-119.81,36.78,36,-0.4566944678,313,660,298,3,2,5.5369127517,0.1896969697,2.2147651007,79700
2275,-119.79,36.81,35,-0.3524746765,328,1155,353,3.069,2,5.3172804533,0.1747469366,3.2719546742,69600
2276,-119.78,36.8,34,-0.2041795549,493,1243,431,1.8514,2,5.1044083527,0.2240909091,2.8839907193,66500
2278,-119.79,36.81,33,-0.5434677742,261,494,254,4.25,2,5.7519685039,0.1786447639,1.9448818898,132200
2280,-119.78,36.78,31,-0.2207078037,456,959,463,2.3293,2,4.6738660907,0.2107208872,2.0712742981,73400
2281,-119.79,36.79,26,-0.4337385666,423,909,386,2.256,2,4.4041450777,0.2488235294,2.3549222798,64500
2288,-119.74,36.79,28,0.0974609865,619,1614,592,2.1573,2,4.8260135135,0.216660833,2.7263513514,71400
2289,-119.75,36.78,28,0.2811081958,752,1981,712,2.293,2,4.5744382022,0.2308873196,2.7823033708,71700
2296,-119.75,36.8,25,0.0336435812,504,1257,465,2.3333,2,5.8451612903,0.1854304636,2.7032258065,90600
2298,-119.76,36.81,19,0.9174457763,1429,4638,1335,1.2716,2,3.4779026217,0.3077751454,3.4741573034,69400
2308,-119.76,36.83,17,0.4799063,628,1888,601,4.0196,2,6.1397670549,0.1701897019,3.1414309484,84200
2328,-119.71,36.81,19,-0.4576127038,368,557,354,1.7969,2,4.6553672316,0.2233009709,1.5734463277,72800
2330,-119.73,36.81,19,-0.4341976846,356,994,368,2.7778,2,4.6168478261,0.2095350206,2.7010869565,79700
2333,-119.69,36.83,7,-0.2615693078,353,1040,362,3.9943,2,5.7320441989,0.1701204819,2.8729281768,100200
